name	number_unique_genes	number_multiple_genes	number_multiple_unique_genes	number_missing_genes	list_unique_genes	list_multiple_genes	list_multiple_unique_genes	list_missing_genes
METABAT__229-contigs	115	2	0	3	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00382,TIGR00472		TIGR00086,TIGR01079,TIGR01302
METABAT__231-contigs	58	3	0	59	PF00410.14,PF00466.15,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00065,TIGR00082,TIGR00084,TIGR00092,TIGR00115,TIGR00138,TIGR00166,TIGR00194,TIGR00337,TIGR00344,TIGR00396,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00459,TIGR00460,TIGR00472,TIGR00487,TIGR00631,TIGR00634,TIGR00717,TIGR00922,TIGR00928,TIGR00964,TIGR00967,TIGR01009,TIGR01017,TIGR01021,TIGR01039,TIGR01071,TIGR01079,TIGR01082,TIGR01164,TIGR01169,TIGR01394,TIGR01632,TIGR01951,TIGR02013,TIGR02027,TIGR02397,TIGR02432,TIGR03594,TIGR03625,TIGR03654,TIGR03725,TIGR03953	TIGR00382,TIGR01146,TIGR01391		PF00380.14,PF01025.14,TIGR00029,TIGR00064,TIGR00083,TIGR00086,TIGR00088,TIGR00090,TIGR00095,TIGR00116,TIGR00158,TIGR00168,TIGR00186,TIGR00250,TIGR00362,TIGR00392,TIGR00398,TIGR00414,TIGR00416,TIGR00442,TIGR00445,TIGR00456,TIGR00468,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00959,TIGR00963,TIGR01011,TIGR01029,TIGR01032,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01087,TIGR01128,TIGR01171,TIGR01302,TIGR01393,TIGR01510,TIGR01953,TIGR02012,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02729,TIGR03263,TIGR03632,TIGR03723
METABAT__233-contigs	92	8	0	20	PF00380.14,PF00466.15,PF01025.14,PF02576.12,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00468,TIGR00472,TIGR00496,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00928,TIGR00959,TIGR00963,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01029,TIGR01039,TIGR01044,TIGR01066,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR02012,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03594,TIGR03625,TIGR03632,TIGR03723,TIGR03725,TIGR03953	TIGR00006,TIGR00084,TIGR00166,TIGR00435,TIGR00635,TIGR01059,TIGR01063,TIGR02013		PF00410.14,PF03726.9,TIGR00082,TIGR00083,TIGR00138,TIGR00168,TIGR00431,TIGR00460,TIGR00487,TIGR00539,TIGR00810,TIGR00922,TIGR00964,TIGR01021,TIGR01032,TIGR01071,TIGR01302,TIGR01953,TIGR03263,TIGR03654
METABAT__240-contigs	79	8	0	33	PF00380.14,PF00410.14,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00029,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00116,TIGR00138,TIGR00168,TIGR00194,TIGR00250,TIGR00337,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00456,TIGR00459,TIGR00472,TIGR00487,TIGR00496,TIGR00593,TIGR00615,TIGR00635,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01079,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01393,TIGR01510,TIGR01632,TIGR02012,TIGR02027,TIGR02075,TIGR02350,TIGR02386,TIGR02432,TIGR02729,TIGR03625,TIGR03632,TIGR03654,TIGR03725,TIGR03953	TIGR00043,TIGR00082,TIGR00344,TIGR00435,TIGR00468,TIGR00967,TIGR01071,TIGR01391		PF00466.15,TIGR00020,TIGR00054,TIGR00083,TIGR00095,TIGR00115,TIGR00158,TIGR00166,TIGR00186,TIGR00362,TIGR00436,TIGR00442,TIGR00445,TIGR00460,TIGR00539,TIGR00580,TIGR00631,TIGR00634,TIGR00643,TIGR00663,TIGR00928,TIGR01039,TIGR01082,TIGR01394,TIGR01951,TIGR01953,TIGR02013,TIGR02191,TIGR02273,TIGR02397,TIGR03263,TIGR03594,TIGR03723
METABAT__242-contigs	98	4	0	18	PF00380.14,PF00410.14,PF00466.15,PF03726.9,TIGR00006,TIGR00019,TIGR00029,TIGR00043,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00631,TIGR00634,TIGR00635,TIGR00663,TIGR00717,TIGR00755,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR01009,TIGR01011,TIGR01017,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01063,TIGR01066,TIGR01079,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02075,TIGR02191,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	PF01025.14,TIGR00382,TIGR01082,TIGR01393		PF02576.12,TIGR00020,TIGR00054,TIGR00059,TIGR00138,TIGR00398,TIGR00416,TIGR00436,TIGR00615,TIGR00643,TIGR00810,TIGR00967,TIGR01021,TIGR01059,TIGR01071,TIGR02027,TIGR02273,TIGR02350
METABAT__244-contigs	118	0	0	2	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953			TIGR00054,TIGR00065
METABAT__249-contigs	94	4	0	22	PF00380.14,PF02576.12,PF03726.9,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00459,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00717,TIGR00755,TIGR00810,TIGR00928,TIGR00959,TIGR00963,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01063,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01171,TIGR01302,TIGR01391,TIGR01510,TIGR01951,TIGR01953,TIGR02012,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03723,TIGR03725,TIGR03953	PF01025.14,TIGR00382,TIGR00460,TIGR0105PF00410.14,PF00466.15,TIGR00006,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00414,TIGR00456,TIGR00663,TIGR00922,TIGR00964,TIGR01021,TIGR01066,TIGR01071,TIGR01169,TIGR01393,TIGR01394,TIGR01632,TIGR02013,TIGR02350,TIGR03654
METABAT__254-contigs	114	5	0	1	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR0395TIGR00382,TIGR00963,TIGR01059,TIGR01063,TIGR02012		TIGR00086
METABAT__255-contigs	59	4	0	57	PF00380.14,PF00466.15,TIGR00019,TIGR00029,TIGR00054,TIGR00059,TIGR00084,TIGR00088,TIGR00092,TIGR00095,TIGR00115,TIGR00138,TIGR00250,TIGR00344,TIGR00382,TIGR00392,TIGR00398,TIGR00414,TIGR00416,TIGR00445,TIGR00459,TIGR00460,TIGR00487,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00635,TIGR00643,TIGR00663,TIGR00810,TIGR00922,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01044,TIGR01066,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01510,TIGR01632,TIGR01951,TIGR02012,TIGR02386,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	PF00410.14,TIGR00396,TIGR00755,TIGR01079		PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00020,TIGR00043,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00086,TIGR00090,TIGR00116,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00337,TIGR00362,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00456,TIGR00468,TIGR00472,TIGR00496,TIGR00539,TIGR00634,TIGR00717,TIGR00928,TIGR00959,TIGR00963,TIGR01029,TIGR01032,TIGR01039,TIGR01059,TIGR01063,TIGR01071,TIGR01082,TIGR01087,TIGR01128,TIGR01393,TIGR01394,TIGR01953,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02397,TIGR02432,TIGR02729
METABAT__259-contigs	81	2	0	37	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF03726.9,TIGR00006,TIGR00020,TIGR00029,TIGR00059,TIGR00061,TIGR00064,TIGR00082,TIGR00083,TIGR00090,TIGR00092,TIGR00095,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00344,TIGR00362,TIGR00392,TIGR00414,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00468,TIGR00487,TIGR00593,TIGR00631,TIGR00643,TIGR00663,TIGR00717,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01017,TIGR01021,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01087,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02027,TIGR02191,TIGR02350,TIGR02397,TIGR02432,TIGR02729,TIGR03625,TIGR03632,TIGR03654,TIGR03953	TIGR00382,TIGR00580		PF02576.12,TIGR00019,TIGR00043,TIGR00054,TIGR00065,TIGR00084,TIGR00086,TIGR00088,TIGR00115,TIGR00116,TIGR00337,TIGR00396,TIGR00398,TIGR00416,TIGR00420,TIGR00460,TIGR00472,TIGR00496,TIGR00539,TIGR00615,TIGR00634,TIGR00635,TIGR00755,TIGR00810,TIGR01011,TIGR01029,TIGR01082,TIGR01128,TIGR01393,TIGR02013,TIGR02075,TIGR02273,TIGR02386,TIGR03263,TIGR03594,TIGR03723,TIGR03725
METABAT__26-contigs	108	3	0	9	PF00380.14,PF00410.14,PF00466.15,PF01025.14,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03953	TIGR00382,TIGR00631,TIGR01039		PF02576.12,PF03726.9,TIGR00138,TIGR00416,TIGR00436,TIGR00963,TIGR02273,TIGR03263,TIGR03725
METABAT__267-contigs	92	11	0	17	PF00410.14,PF01025.14,PF02576.12,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00061,TIGR00064,TIGR00065,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00436,TIGR00445,TIGR00456,TIGR00460,TIGR00468,TIGR00472,TIGR00496,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01071,TIGR01079,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01393,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03632,TIGR03654,TIGR03723,TIGR03953	PF00380.14,TIGR00059,TIGR00250,TIGR00337,TIGR00344,TIGR00435,TIGR00580,TIGR01066,TIGR01394,TIGR03625,TIGR03725		PF00466.15,PF03726.9,TIGR00082,TIGR00083,TIGR00138,TIGR00362,TIGR00416,TIGR00431,TIGR00442,TIGR00459,TIGR00487,TIGR00539,TIGR00717,TIGR00755,TIGR01082,TIGR01391,TIGR02027
METABAT__268-contigs	108	0	0	12	PF00380.14,PF00466.15,PF01025.14,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01011,TIGR01017,TIGR01029,TIGR01032,TIGR01039,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01169,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03632,TIGR03723,TIGR03725			PF00410.14,PF02576.12,TIGR00459,TIGR01009,TIGR01021,TIGR01044,TIGR01079,TIGR01164,TIGR01171,TIGR03625,TIGR03654,TIGR03953
METABAT__270-contigs	65	1	0	54	PF00410.14,PF00466.15,PF01025.14,TIGR00020,TIGR00059,TIGR00061,TIGR00082,TIGR00083,TIGR00084,TIGR00090,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00396,TIGR00398,TIGR00431,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00487,TIGR00496,TIGR00580,TIGR00615,TIGR00717,TIGR00810,TIGR00922,TIGR00964,TIGR00967,TIGR01009,TIGR01017,TIGR01021,TIGR01029,TIGR01039,TIGR01071,TIGR01079,TIGR01082,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01510,TIGR01632,TIGR01953,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03953	TIGR01087		PF00380.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00029,TIGR00043,TIGR00054,TIGR00064,TIGR00065,TIGR00086,TIGR00088,TIGR00092,TIGR00138,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00414,TIGR00416,TIGR00420,TIGR00435,TIGR00436,TIGR00468,TIGR00472,TIGR00539,TIGR00593,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00928,TIGR00959,TIGR00963,TIGR01011,TIGR01032,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01394,TIGR01951,TIGR02012,TIGR02273,TIGR03263,TIGR03725
METABAT__272-contigs	67	3	0	50	PF00380.14,PF00410.14,PF01025.14,PF02576.12,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00059,TIGR00082,TIGR00083,TIGR00095,TIGR00158,TIGR00166,TIGR00186,TIGR00194,TIGR00250,TIGR00344,TIGR00362,TIGR00396,TIGR00414,TIGR00416,TIGR00431,TIGR00436,TIGR00445,TIGR00460,TIGR00487,TIGR00580,TIGR00593,TIGR00615,TIGR00635,TIGR00643,TIGR00717,TIGR00810,TIGR00928,TIGR00963,TIGR00967,TIGR01009,TIGR01017,TIGR01021,TIGR01029,TIGR01044,TIGR01059,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01171,TIGR01393,TIGR01394,TIGR01510,TIGR01951,TIGR01953,TIGR02027,TIGR02191,TIGR02350,TIGR02729,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03953	TIGR00420,TIGR02012,TIGR03725		PF00466.15,PF03726.9,TIGR00006,TIGR00054,TIGR00061,TIGR00064,TIGR00065,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00115,TIGR00116,TIGR00138,TIGR00168,TIGR00337,TIGR00382,TIGR00392,TIGR00398,TIGR00435,TIGR00442,TIGR00456,TIGR00459,TIGR00468,TIGR00472,TIGR00496,TIGR00539,TIGR00631,TIGR00634,TIGR00663,TIGR00755,TIGR00922,TIGR00959,TIGR00964,TIGR01011,TIGR01032,TIGR01039,TIGR01063,TIGR01169,TIGR01302,TIGR01391,TIGR01632,TIGR02013,TIGR02075,TIGR02273,TIGR02386,TIGR02397,TIGR02432,TIGR03263
METABAT__274-contigs	86	1	0	33	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00029,TIGR00043,TIGR00054,TIGR00064,TIGR00065,TIGR00082,TIGR00084,TIGR00086,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00168,TIGR00194,TIGR00337,TIGR00362,TIGR00382,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00445,TIGR00456,TIGR00459,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00593,TIGR00615,TIGR00631,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01017,TIGR01021,TIGR01032,TIGR01044,TIGR01059,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01128,TIGR01146,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01632,TIGR01951,TIGR01953,TIGR02075,TIGR02191,TIGR02350,TIGR02397,TIGR02729,TIGR03263,TIGR03625,TIGR03632,TIGR03654,TIGR03725,TIGR03953	TIGR02013		TIGR00019,TIGR00020,TIGR00059,TIGR00061,TIGR00083,TIGR00088,TIGR00158,TIGR00166,TIGR00186,TIGR00250,TIGR00344,TIGR00392,TIGR00416,TIGR00442,TIGR00460,TIGR00580,TIGR00634,TIGR00959,TIGR01011,TIGR01029,TIGR01039,TIGR01063,TIGR01087,TIGR01164,TIGR01302,TIGR01510,TIGR02012,TIGR02027,TIGR02273,TIGR02386,TIGR02432,TIGR03594,TIGR03723
