"bin.name"	"smp.name"	"coverage"	"smp.date"	"stn"	"transect"	"region"	"waters"	"season"	"scientific.name"	"tax.id"	"common.name"	"completeness.score"	"contamination.score"	"accession"	"domain"	"phylum"	"class"	"order"	"family"	"genus"
"METABAT__36"	"20180529_SB5"	0.0021764932962278	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Candidatus_Thalassoarchaea"	82.89	5.2	"ERS5597118"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Thalassarchaeaceae"	"MGIIb-O2"
"METABAT__36"	"20180518_SI8"	2.81445430660467	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Candidatus_Thalassoarchaea"	82.89	5.2	"ERS5597118"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Thalassarchaeaceae"	"MGIIb-O2"
"METABAT__36"	"20170521_SI8"	3.89442567080935	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Candidatus_Thalassoarchaea"	82.89	5.2	"ERS5597118"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Thalassarchaeaceae"	"MGIIb-O2"
"METABAT__36"	"20180520_SI3"	0.390548026895753	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Candidatus_Thalassoarchaea"	82.89	5.2	"ERS5597118"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Thalassarchaeaceae"	"MGIIb-O2"
"METABAT__36"	"20180216_SI8"	4.83692217055872	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Euryarchaeota archaeon"	2026739	"Unknown_Candidatus_Thalassoarchaea"	82.89	5.2	"ERS5597118"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Thalassarchaeaceae"	"MGIIb-O2"
"METABAT__36"	"20170818_SB5"	0.0252140482487223	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Euryarchaeota archaeon"	2026739	"Unknown_Candidatus_Thalassoarchaea"	82.89	5.2	"ERS5597118"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Thalassarchaeaceae"	"MGIIb-O2"
"METABAT__36"	"20160523_SI8"	2.41499864599358	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Candidatus_Thalassoarchaea"	82.89	5.2	"ERS5597118"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Thalassarchaeaceae"	"MGIIb-O2"
"METABAT__36"	"20170818_SB2"	0.0241085164122863	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Euryarchaeota archaeon"	2026739	"Unknown_Candidatus_Thalassoarchaea"	82.89	5.2	"ERS5597118"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Thalassarchaeaceae"	"MGIIb-O2"
"METABAT__41"	"20180529_SB5"	0.00612600563357448	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Saprospirales bacterium"	2026790	"Unknown"	94.36	1.4	"ERS5597119"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"UBA8649"	"UBA8649 bacterium"
"METABAT__41"	"20170522_SI3"	0.0557472592052202	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Saprospirales bacterium"	2026790	"Unknown"	94.36	1.4	"ERS5597119"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"UBA8649"	"UBA8649 bacterium"
"METABAT__41"	"20170809_SI3"	12.2481727359313	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Saprospirales bacterium"	2026790	"Unknown"	94.36	1.4	"ERS5597119"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"UBA8649"	"UBA8649 bacterium"
"METABAT__41"	"20170809_SI8"	0.867238129977506	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Saprospirales bacterium"	2026790	"Unknown"	94.36	1.4	"ERS5597119"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"UBA8649"	"UBA8649 bacterium"
"METABAT__41"	"20180520_SI3"	0.0618485419579711	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Saprospirales bacterium"	2026790	"Unknown"	94.36	1.4	"ERS5597119"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"UBA8649"	"UBA8649 bacterium"
"METABAT__41"	"20170521_SI8"	0.0594261049303909	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Saprospirales bacterium"	2026790	"Unknown"	94.36	1.4	"ERS5597119"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"UBA8649"	"UBA8649 bacterium"
"METABAT__41"	"20170818_SB5"	0.298258860721016	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Saprospirales bacterium"	2026790	"Unknown"	94.36	1.4	"ERS5597119"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"UBA8649"	"UBA8649 bacterium"
"METABAT__41"	"20150530_SB5"	0.0120834093257949	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Saprospirales bacterium"	2026790	"Unknown"	94.36	1.4	"ERS5597119"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"UBA8649"	"UBA8649 bacterium"
"METABAT__41"	"20170530_SB5"	0.00582446754615275	2017-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Saprospirales bacterium"	2026790	"Unknown"	94.36	1.4	"ERS5597119"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"UBA8649"	"UBA8649 bacterium"
"METABAT__41"	"20180518_SI8"	0.0507658013658378	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Saprospirales bacterium"	2026790	"Unknown"	94.36	1.4	"ERS5597119"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"UBA8649"	"UBA8649 bacterium"
"METABAT__41"	"20170818_SB2"	0.966939428941982	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Saprospirales bacterium"	2026790	"Unknown"	94.36	1.4	"ERS5597119"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"UBA8649"	"UBA8649 bacterium"
"METABAT__41"	"20180529_SB2"	0.0573996392891159	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Saprospirales bacterium"	2026790	"Unknown"	94.36	1.4	"ERS5597119"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"UBA8649"	"UBA8649 bacterium"
"METABAT__41"	"20160523_SI8"	0.0216827770685148	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Saprospirales bacterium"	2026790	"Unknown"	94.36	1.4	"ERS5597119"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"UBA8649"	"UBA8649 bacterium"
"METABAT__41"	"20180216_SI8"	0.0551616106348917	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Saprospirales bacterium"	2026790	"Unknown"	94.36	1.4	"ERS5597119"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"UBA8649"	"UBA8649 bacterium"
"METABAT__41"	"20160531_SB5"	0.0221622388392405	2016-05-31	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Saprospirales bacterium"	2026790	"Unknown"	94.36	1.4	"ERS5597119"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"UBA8649"	"UBA8649 bacterium"
"METABAT__45"	"20170521_SI8"	0.0613823144432762	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	95.77	5.6	"ERS5597120"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"SCGC-AAA076-P13"
"METABAT__45"	"20170818_SB2"	14.6194083152219	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	95.77	5.6	"ERS5597120"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"SCGC-AAA076-P13"
"METABAT__45"	"20180529_SB2"	0.285545688352375	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	95.77	5.6	"ERS5597120"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"SCGC-AAA076-P13"
"METABAT__45"	"20160523_SI8"	0.0159989700233891	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	95.77	5.6	"ERS5597120"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"SCGC-AAA076-P13"
"METABAT__45"	"20170818_SB5"	0.562279558949301	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	95.77	5.6	"ERS5597120"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"SCGC-AAA076-P13"
"METABAT__45"	"20170809_SI3"	3.41862418421867	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	95.77	5.6	"ERS5597120"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"SCGC-AAA076-P13"
"METABAT__45"	"20180520_SI3"	0.0729548373648539	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	95.77	5.6	"ERS5597120"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"SCGC-AAA076-P13"
"METABAT__45"	"20150530_SB5"	0.0344662054251566	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	95.77	5.6	"ERS5597120"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"SCGC-AAA076-P13"
"METABAT__45"	"20170809_SI8"	0.668942833232686	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	95.77	5.6	"ERS5597120"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"SCGC-AAA076-P13"
"METABAT__45"	"20170522_SI3"	0.136627623604857	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	95.77	5.6	"ERS5597120"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"SCGC-AAA076-P13"
"METABAT__45"	"20180529_SB5"	0.0140616330647015	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	95.77	5.6	"ERS5597120"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"SCGC-AAA076-P13"
"METABAT__45"	"20180518_SI8"	0.020890745844075	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	95.77	5.6	"ERS5597120"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"SCGC-AAA076-P13"
"METABAT__45"	"20180216_SI8"	0.00971611269660751	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	95.77	5.6	"ERS5597120"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"SCGC-AAA076-P13"
"METABAT__45"	"20160531_SB5"	0.103565987474749	2016-05-31	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	95.77	5.6	"ERS5597120"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"SCGC-AAA076-P13"
"METABAT__45"	"20170530_SB5"	0.0201807976801003	2017-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	95.77	5.6	"ERS5597120"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"SCGC-AAA076-P13"
"METABAT__51"	"20180216_SI8"	0.120675683604745	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	78.87	2.8	"ERS5597121"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__51"	"20180529_SB2"	0.927772518161534	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	78.87	2.8	"ERS5597121"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__51"	"20160523_SI8"	0.235616535387702	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	78.87	2.8	"ERS5597121"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__51"	"20170809_SI8"	7.37907137907138	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	78.87	2.8	"ERS5597121"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__51"	"20150530_SB5"	0.022640137056613	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	78.87	2.8	"ERS5597121"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__51"	"20160531_SB5"	0.459180356205528	2016-05-31	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	78.87	2.8	"ERS5597121"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__51"	"20170530_SB5"	0.00754160250727756	2017-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	78.87	2.8	"ERS5597121"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__51"	"20170809_SI3"	17.9469460659392	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	78.87	2.8	"ERS5597121"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__51"	"20180518_SI8"	0.405523812846467	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	78.87	2.8	"ERS5597121"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__51"	"20170521_SI8"	0.419019089499639	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	78.87	2.8	"ERS5597121"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__51"	"20170818_SB5"	0.0652298135135664	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	78.87	2.8	"ERS5597121"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__51"	"20180529_SB5"	0.0139414189757439	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	78.87	2.8	"ERS5597121"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__51"	"20180520_SI3"	2.4751188435399	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	78.87	2.8	"ERS5597121"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__51"	"20170522_SI3"	4.33580826029339	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	78.87	2.8	"ERS5597121"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__51"	"20170818_SB2"	3.49486222712767	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	78.87	2.8	"ERS5597121"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__56"	"20170809_SI3"	0.215658754780123	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Piscirickettsiaceae bacterium"	2030828	"Methylophaga"	74.64	4.2	"ERS5597122"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosococcales"	"Methylophagaceae"	"Methylophagaceae bacterium"
"METABAT__56"	"20170809_SI8"	2.58175806469252	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Piscirickettsiaceae bacterium"	2030828	"Methylophaga"	74.64	4.2	"ERS5597122"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosococcales"	"Methylophagaceae"	"Methylophagaceae bacterium"
"METABAT__56"	"20160531_SB5"	0.000871996587839439	2016-05-31	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Piscirickettsiaceae bacterium"	2030828	"Methylophaga"	74.64	4.2	"ERS5597122"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosococcales"	"Methylophagaceae"	"Methylophagaceae bacterium"
"METABAT__56"	"20180518_SI8"	3.24187114719317	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Piscirickettsiaceae bacterium"	2030828	"Methylophaga"	74.64	4.2	"ERS5597122"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosococcales"	"Methylophagaceae"	"Methylophagaceae bacterium"
"METABAT__56"	"20180529_SB2"	0.00225727544811948	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Piscirickettsiaceae bacterium"	2030828	"Methylophaga"	74.64	4.2	"ERS5597122"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosococcales"	"Methylophagaceae"	"Methylophagaceae bacterium"
"METABAT__56"	"20170818_SB5"	2.62473889316219e-05	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Piscirickettsiaceae bacterium"	2030828	"Methylophaga"	74.64	4.2	"ERS5597122"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosococcales"	"Methylophagaceae"	"Methylophagaceae bacterium"
"METABAT__56"	"20180216_SI8"	0.266489739822757	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Piscirickettsiaceae bacterium"	2030828	"Methylophaga"	74.64	4.2	"ERS5597122"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosococcales"	"Methylophagaceae"	"Methylophagaceae bacterium"
"METABAT__56"	"20180520_SI3"	9.11778588692479	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Piscirickettsiaceae bacterium"	2030828	"Methylophaga"	74.64	4.2	"ERS5597122"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosococcales"	"Methylophagaceae"	"Methylophagaceae bacterium"
"METABAT__56"	"20170530_SB5"	0	2017-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Piscirickettsiaceae bacterium"	2030828	"Methylophaga"	74.64	4.2	"ERS5597122"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosococcales"	"Methylophagaceae"	"Methylophagaceae bacterium"
"METABAT__56"	"20170521_SI8"	5.29534655667066	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Piscirickettsiaceae bacterium"	2030828	"Methylophaga"	74.64	4.2	"ERS5597122"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosococcales"	"Methylophagaceae"	"Methylophagaceae bacterium"
"METABAT__56"	"20150530_SB5"	0.00021799914695986	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Piscirickettsiaceae bacterium"	2030828	"Methylophaga"	74.64	4.2	"ERS5597122"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosococcales"	"Methylophagaceae"	"Methylophagaceae bacterium"
"METABAT__56"	"20180529_SB5"	0	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Piscirickettsiaceae bacterium"	2030828	"Methylophaga"	74.64	4.2	"ERS5597122"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosococcales"	"Methylophagaceae"	"Methylophagaceae bacterium"
"METABAT__56"	"20170818_SB2"	0	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Piscirickettsiaceae bacterium"	2030828	"Methylophaga"	74.64	4.2	"ERS5597122"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosococcales"	"Methylophagaceae"	"Methylophagaceae bacterium"
"METABAT__56"	"20170522_SI3"	11.9996777403915	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Piscirickettsiaceae bacterium"	2030828	"Methylophaga"	74.64	4.2	"ERS5597122"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosococcales"	"Methylophagaceae"	"Methylophagaceae bacterium"
"METABAT__56"	"20160523_SI8"	2.18449216770623	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Piscirickettsiaceae bacterium"	2030828	"Methylophaga"	74.64	4.2	"ERS5597122"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosococcales"	"Methylophagaceae"	"Methylophagaceae bacterium"
"METABAT__58"	"20180529_SB2"	1.28168160379704	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Porticoccaceae bacterium"	2026782	"Unknown_Porticoccaceae"	94.36	4.2	"ERS5597123"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Porticoccaceae"	"HTCC2207"
"METABAT__58"	"20170818_SB5"	0.0131016144695717	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Porticoccaceae bacterium"	2026782	"Unknown_Porticoccaceae"	94.36	4.2	"ERS5597123"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Porticoccaceae"	"HTCC2207"
"METABAT__58"	"20180520_SI3"	2.66101152103517	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Porticoccaceae bacterium"	2026782	"Unknown_Porticoccaceae"	94.36	4.2	"ERS5597123"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Porticoccaceae"	"HTCC2207"
"METABAT__58"	"20170809_SI8"	0.164115091031424	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Porticoccaceae bacterium"	2026782	"Unknown_Porticoccaceae"	94.36	4.2	"ERS5597123"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Porticoccaceae"	"HTCC2207"
"METABAT__58"	"20170521_SI8"	19.2316582369104	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Porticoccaceae bacterium"	2026782	"Unknown_Porticoccaceae"	94.36	4.2	"ERS5597123"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Porticoccaceae"	"HTCC2207"
"METABAT__58"	"20180216_SI8"	1.11254677520392	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Porticoccaceae bacterium"	2026782	"Unknown_Porticoccaceae"	94.36	4.2	"ERS5597123"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Porticoccaceae"	"HTCC2207"
"METABAT__58"	"20160531_SB5"	0.125800025852726	2016-05-31	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Porticoccaceae bacterium"	2026782	"Unknown_Porticoccaceae"	94.36	4.2	"ERS5597123"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Porticoccaceae"	"HTCC2207"
"METABAT__58"	"20170809_SI3"	0.0504028716412172	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Porticoccaceae bacterium"	2026782	"Unknown_Porticoccaceae"	94.36	4.2	"ERS5597123"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Porticoccaceae"	"HTCC2207"
"METABAT__58"	"20180529_SB5"	0.0485935951529454	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Porticoccaceae bacterium"	2026782	"Unknown_Porticoccaceae"	94.36	4.2	"ERS5597123"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Porticoccaceae"	"HTCC2207"
"METABAT__58"	"20170530_SB5"	0.100035547497754	2017-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Porticoccaceae bacterium"	2026782	"Unknown_Porticoccaceae"	94.36	4.2	"ERS5597123"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Porticoccaceae"	"HTCC2207"
"METABAT__58"	"20160523_SI8"	10.8501047366834	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Porticoccaceae bacterium"	2026782	"Unknown_Porticoccaceae"	94.36	4.2	"ERS5597123"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Porticoccaceae"	"HTCC2207"
"METABAT__58"	"20150530_SB5"	0.0869774352107494	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Porticoccaceae bacterium"	2026782	"Unknown_Porticoccaceae"	94.36	4.2	"ERS5597123"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Porticoccaceae"	"HTCC2207"
